,prices,location,furnished,owner,link,title,area,type,dates,text,bathrooms,text1,co-ordinate,depo
80,"14,000",Shivthirth,,Broker:  Sachin Enterprises ,https://property.sulekha.com/apartments-flats-for-rent/625-sqft-1-bhk-flat-for-rent-in-kothrud-pune-1007308373-ad,1 BHK Residential Apartment for Rent in Kothrud,625 Sq Feet,,2021-03-10,No Car Parking 1st (of 3 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility Security,"0,0","40,000"
81,"6,000","Kharadi,",,Building:  Gurukrupa housing society  Broker:  VS Properties ,https://property.sulekha.com/apartments-flats-for-rent/400-sqft-1-rk-flat-for-rent-at-gurukrupa-housing-society-in-kharadi-pune-1007309731-ad,1 RK Residential Apartment for Rent at Gurukrupa housing society in Kharadi,400 Sq Feet,,2021-03-26,No Car Parking 2nd (of 4 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility,"0,0","15,000"
82,"8,000","Bhosari,",,Building:  shree apartment  Broker:  The Reliable Property Associates ,https://property.sulekha.com/apartments-flats-for-rent/600-sqft-1-rk-flat-for-rent-at-shree-apartment-in-bhosari-pimpri-chinchwad-2796268277-ad,1 RK Residential Apartment for Rent at shree apartment in Bhosari,600 Sq Feet,,2020-02-28,1 Car Parking 4th (of 4 Floors) Semi Furnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility Visitors Parking +9 Amenities,"18.6440005,73.8505065","20,000"
83,850,Moshi,,Broker:  Prime Properties ,https://property.sulekha.com/apartments-flats-for-rent/860-sqft-2-bhk-apartment-for-rent-in-moshi-pradhikaran-pimpri-chinchwad-2796285591-ad,2 BHK Residential Apartment for Rent in Moshi Pradhikaran,860 Sq Feet,,2020-08-08,1 Car Parking 3rd (of 4 Floors) UnFurnished Family,,Corporation water Drainage Facility Visitors Parking +2 Amenities,"18.6527077,73.8480927","30,000"
84,"13,000","Marunji,",,Building:  life Republic   Broker:  Nimbleland Infracon L.L.P. ,https://property.sulekha.com/apartments-flats-for-rent/680-sqft-1-bhk-flat-for-rent-at-life-republic-in-marunji-pimpri-chinchwad-2796299691-ad,1 BHK Residential Apartment for Rent at life Republic in Marunji,680 Sq Feet,,2020-12-06,1 Car Parking 19th (of 22 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility 24*7 Power Backup +43 Amenities,"18.6208973,73.7106885","40,000"
85,"13,000","Wakad,",,Building:  Vardhaman Dreams  Broker:  Magic Homes ,https://property.sulekha.com/apartments-flats-for-rent/621-sqft-1-bhk-flat-for-rent-at-vardhaman-dreams-in-dange-chowk-pimpri-chinchwad-2796307210-ad,1 BHK Residential Apartment for Rent at Vardhaman Dreams in Dange Chowk,621 Sq Feet,,2021-02-26,1 Car Parking 4th (of 6 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water 24*7 Power Backup Lifts +11 Amenities,"0,0","30,000"
86,"6,000","Kharadi,",,Broker:  Nilkanth Barate ,https://property.sulekha.com/apartments-flats-for-rent/285-sqft-1-rk-flat-for-rent-in-kharadi-pune-1007309150-ad,1 RK Residential Apartment for Rent in Kharadi,285 Sq Feet,,2021-03-19,No Car Parking 3rd (of 3 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water,"18.552013,73.937569","12,000"
87,"16,000",Kasba,,Building:  Rakshak Nagar Gold  Broker:  Aditya Buildcon ,https://property.sulekha.com/apartments-flats-for-rent/585-sqft-1-bhk-flat-for-rent-at-rakshak-nagar-gold-in-kasba-peth-pune-1007305687-ad,1 BHK Residential Apartment for Rent at Rakshak Nagar Gold in Kasba Peth,585 Sq Feet,,2021-02-09,1 Car Parking 4th (of 6 Floors) UnFurnished Family Veg/Non Veg,,Corporation water Drainage Facility 24*7 Power Backup +33 Amenities,"18.5204281,73.8567143","50,000"
88,"6,000",Nagpur,,Broker:  S.S Enterprises ,https://property.sulekha.com/apartments-flats-for-rent/400-sqft-1-rk-apartment-for-rent-in-yerawada-pune-1007295796-ad,1 RK Residential Apartment for Rent in Yerawada,400 Sq Feet,,2020-10-30,No Car Parking 2nd (of 2 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility 24*7 Power Backup,"0,0","12,000"
89,"8,500","Hadapsar,",,Building:  Amat preet  Broker:  Malhar Properties ,https://property.sulekha.com/apartments-flats-for-rent/675-sqft-1-bhk-flat-for-rent-at-amat-preet-in-hadapsar-pune-1007282145-ad,1 BHK Flat for Rent at Amat preet in Hadapsar,675 Sq Feet,,2020-07-10,1 Car Parking 2nd (of 3 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility Security +3 Amenities,"18.5055951,73.9256948","25,000"
90,"13,000","Wakad,",,Building:  Vardhaman Dreams  Broker:  Magic Homes ,https://property.sulekha.com/apartments-flats-for-rent/621-sqft-1-bhk-flat-for-rent-at-vardhaman-dreams-in-dange-chowk-pimpri-chinchwad-2796307210-ad,1 BHK Residential Apartment for Rent at Vardhaman Dreams in Dange Chowk,621 Sq Feet,,2021-02-26,1 Car Parking 4th (of 6 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water 24*7 Power Backup Lifts +11 Amenities,"0,0","30,000"
91,"6,000","Kharadi,",,Broker:  Nilkanth Barate ,https://property.sulekha.com/apartments-flats-for-rent/285-sqft-1-rk-flat-for-rent-in-kharadi-pune-1007309150-ad,1 RK Residential Apartment for Rent in Kharadi,285 Sq Feet,,2021-03-19,No Car Parking 3rd (of 3 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water,"18.552013,73.937569","12,000"
92,"16,000",Kasba,,Building:  Rakshak Nagar Gold  Broker:  Aditya Buildcon ,https://property.sulekha.com/apartments-flats-for-rent/585-sqft-1-bhk-flat-for-rent-at-rakshak-nagar-gold-in-kasba-peth-pune-1007305687-ad,1 BHK Residential Apartment for Rent at Rakshak Nagar Gold in Kasba Peth,585 Sq Feet,,2021-02-09,1 Car Parking 4th (of 6 Floors) UnFurnished Family Veg/Non Veg,,Corporation water Drainage Facility 24*7 Power Backup +33 Amenities,"18.5204281,73.8567143","50,000"
93,"6,000",Nagpur,,Broker:  S.S Enterprises ,https://property.sulekha.com/apartments-flats-for-rent/400-sqft-1-rk-apartment-for-rent-in-yerawada-pune-1007295796-ad,1 RK Residential Apartment for Rent in Yerawada,400 Sq Feet,,2020-10-30,No Car Parking 2nd (of 2 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility 24*7 Power Backup,"0,0","12,000"
94,"8,500","Hadapsar,",,Building:  Amat preet  Broker:  Malhar Properties ,https://property.sulekha.com/apartments-flats-for-rent/675-sqft-1-bhk-flat-for-rent-at-amat-preet-in-hadapsar-pune-1007282145-ad,1 BHK Flat for Rent at Amat preet in Hadapsar,675 Sq Feet,,2020-07-10,1 Car Parking 2nd (of 3 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility Security +3 Amenities,"18.5055951,73.9256948","25,000"
95,"7,000","Pimpri,",,Broker:  Vision Associates ,https://property.sulekha.com/apartments-flats-for-rent/400-sqft-1-rk-flat-for-rent-in-pimpri-pune-100755674-ad,1 RK Residential Apartment for Rent in Pimpri,400 Sq Feet,,2019-06-29,1 Car Parking Ground Floor (of 1 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility 24*7 Power Backup,"18.6297811,73.7997094","50,000"
96,"5,600",Benkar,,Broker:  Rama Enterprises ,https://property.sulekha.com/apartments-flats-for-rent/550-sqft-1-bhk-flat-for-rent-in-dhayari-pune-1007312148-ad,1 BHK Residential Apartment for Rent in Dhayari,550 Sq Feet,,2021-05-15,No Car Parking 3rd (of 4 Floors) UnFurnished Family Veg/Non Veg,,Corporation water ATM Visitors Parking +1 Amenities,"0,0","20,000"
97,for,"Undri,",,Building:  Eternal Exotica  Broker:  Ozone Properties ,https://property.sulekha.com/apartments-flats-for-rent/1509-sqft-3-bhk-flat-for-rent-at-eternal-exotica-in-undri-pune-1007274662-ad,3 BHK Residential Apartment for Rent at Eternal Exotica in Undri,1509 Sq Feet,,2020-03-18,1 Car Parking 4th (of 11 Floors) Fully Furnished Bachelors,,24*7 Power Backup Lifts Swimming Pool +16 Amenities,"18.4566651,73.9095279","2,000,000"
98,"15,000",Wireless,,Building:  Gyanganga  Owner:  Shrikant DALVI ,https://property.sulekha.com/apartments-flats-for-rent/900-sqft-2-bhk-flat-for-rent-at-gyanganga-in-aundh-pune-1007310695-ad,2 BHK Residential Apartment for Rent at Gyanganga in Aundh,900 Sq Feet,,2021-04-12,1 Car Parking 1st (of 5 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility Lifts +10 Amenities,"18.564194,73.8040924","50,000"
99,"6,890","Hadapsar,",,Building:  swami   Broker:  Sejal Properties ,https://property.sulekha.com/apartments-flats-for-rent/420-sqft-1-rk-flat-for-rent-at-swami-in-hadapsar-pune-1007309686-ad,1 RK Residential Apartment for Rent at swami in Hadapsar,420 Sq Feet,,2021-03-25,No Car Parking 1st (of 4 Floors) Semi Furnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility 24*7 Power Backup +8 Amenities,"18.515806,73.927164","14,000"
100,for,"Hadapsar,",,Building:  kumar paradise  Broker:  Sejal Properties ,https://property.sulekha.com/apartments-flats-for-rent/1150-sqft-2-bhk-flat-for-rent-at-kumar-paradise-in-hadapsar-pune-1007307616-ad,2 BHK Residential Apartment for Rent at kumar paradise in Hadapsar,1150 Sq Feet,,2021-03-01,1 Car Parking 4th (of 11 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility 24*7 Power Backup +43 Amenities,"18.515806,73.927164","45,000"
101,26,Kalyani,,Building:  La Gloriosa  Broker:  Mountain Gate Properties ,https://property.sulekha.com/apartments-flats-for-rent/1050-sqft-2-bhk-apartment-for-rent-at-la-gloriosa-in-kalyani-nagar-pune-1007300241-ad,2 BHK Residential Apartment for Rent at La Gloriosa in Kalyani Nagar,1050 Sq Feet,,2020-12-11,2 Car Parking 6th (of 7 Floors) Fully Furnished Family/Bachelor Veg/Non Veg,,Drainage Facility Lifts Security +22 Amenities,"0,0","80,000"
102,"7,000",Baner,,Broker:  Life Real Estates ,https://property.sulekha.com/apartments-flats-for-rent/250-sqft-1-rk-flat-for-rent-in-baner-gaon-pune-1007308259-ad,1 RK Residential Apartment for Rent in Baner Gaon,250 Sq Feet,,2021-03-08,1 Car Parking 2nd (of 3 Floors) Semi Furnished Family/Bachelor,,Feng Shui / Vastu,"0,0","20,000"
103,"6,500",Pavana,,Broker:  Krishna estate agency ,https://property.sulekha.com/apartments-flats-for-rent/300-sqft-1-rk-flat-for-rent-in-pavana-nagar-pune-1007308438-ad,1 RK Residential Apartment for Rent in Pavana Nagar,300 Sq Feet,,2021-03-10,No Car Parking 1st (of 1 Floors) UnFurnished Bachelors Veg/Non Veg,,Corporation water,"18.6259403,73.7804315","15,000"
104,"18,000","Magarpatta,",,Broker:  Trimurti Real Estate consultant ,https://property.sulekha.com/apartments-flats-for-rent/930-sqft-2-bhk-apartment-for-rent-in-magarpatta-pune-1007306963-ad,2 BHK Residential Apartment for Rent in Magarpatta,930 Sq Feet,,2021-02-23,1 Car Parking 5th (of 11 Floors) UnFurnished Family/Bachelor,,Lifts Park Club House +2 Amenities,"0,0","50,000"
105,"14,000",Shivthirth,,Broker:  Sachin Enterprises ,https://property.sulekha.com/apartments-flats-for-rent/625-sqft-1-bhk-flat-for-rent-in-kothrud-pune-1007308373-ad,1 BHK Residential Apartment for Rent in Kothrud,625 Sq Feet,,2021-03-10,No Car Parking 1st (of 3 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility Security,"0,0","40,000"
106,"6,000","Kharadi,",,Building:  Gurukrupa housing society  Broker:  VS Properties ,https://property.sulekha.com/apartments-flats-for-rent/400-sqft-1-rk-flat-for-rent-at-gurukrupa-housing-society-in-kharadi-pune-1007309731-ad,1 RK Residential Apartment for Rent at Gurukrupa housing society in Kharadi,400 Sq Feet,,2021-03-26,No Car Parking 2nd (of 4 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility,"0,0","15,000"
107,"8,000","Bhosari,",,Building:  shree apartment  Broker:  The Reliable Property Associates ,https://property.sulekha.com/apartments-flats-for-rent/600-sqft-1-rk-flat-for-rent-at-shree-apartment-in-bhosari-pimpri-chinchwad-2796268277-ad,1 RK Residential Apartment for Rent at shree apartment in Bhosari,600 Sq Feet,,2020-02-28,1 Car Parking 4th (of 4 Floors) Semi Furnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility Visitors Parking +9 Amenities,"18.6440005,73.8505065","20,000"
108,850,Moshi,,Broker:  Prime Properties ,https://property.sulekha.com/apartments-flats-for-rent/860-sqft-2-bhk-apartment-for-rent-in-moshi-pradhikaran-pimpri-chinchwad-2796285591-ad,2 BHK Residential Apartment for Rent in Moshi Pradhikaran,860 Sq Feet,,2020-08-08,1 Car Parking 3rd (of 4 Floors) UnFurnished Family,,Corporation water Drainage Facility Visitors Parking +2 Amenities,"18.6527077,73.8480927","30,000"
109,"13,000","Marunji,",,Building:  life Republic   Broker:  Nimbleland Infracon L.L.P. ,https://property.sulekha.com/apartments-flats-for-rent/680-sqft-1-bhk-flat-for-rent-at-life-republic-in-marunji-pimpri-chinchwad-2796299691-ad,1 BHK Residential Apartment for Rent at life Republic in Marunji,680 Sq Feet,,2020-12-06,1 Car Parking 19th (of 22 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water Drainage Facility 24*7 Power Backup +43 Amenities,"18.6208973,73.7106885","40,000"
110,"13,000","Wakad,",,Building:  Vardhaman Dreams  Broker:  Magic Homes ,https://property.sulekha.com/apartments-flats-for-rent/621-sqft-1-bhk-flat-for-rent-at-vardhaman-dreams-in-dange-chowk-pimpri-chinchwad-2796307210-ad,1 BHK Residential Apartment for Rent at Vardhaman Dreams in Dange Chowk,621 Sq Feet,,2021-02-26,1 Car Parking 4th (of 6 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water 24*7 Power Backup Lifts +11 Amenities,"0,0","30,000"
111,"6,000","Kharadi,",,Broker:  Nilkanth Barate ,https://property.sulekha.com/apartments-flats-for-rent/285-sqft-1-rk-flat-for-rent-in-kharadi-pune-1007309150-ad,1 RK Residential Apartment for Rent in Kharadi,285 Sq Feet,,2021-03-19,No Car Parking 3rd (of 3 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water,"18.552013,73.937569","12,000"
112,"16,000",Kasba,,Building:  Rakshak Nagar Gold  Broker:  Aditya Buildcon ,https://property.sulekha.com/apartments-flats-for-rent/585-sqft-1-bhk-flat-for-rent-at-rakshak-nagar-gold-in-kasba-peth-pune-1007305687-ad,1 BHK Residential Apartment for Rent at Rakshak Nagar Gold in Kasba Peth,585 Sq Feet,,2021-02-09,1 Car Parking 4th (of 6 Floors) UnFurnished Family Veg/Non Veg,,Corporation water Drainage Facility 24*7 Power Backup +33 Amenities,"18.5204281,73.8567143","50,000"
113,"6,000",Nagpur,,Broker:  S.S Enterprises ,https://property.sulekha.com/apartments-flats-for-rent/400-sqft-1-rk-apartment-for-rent-in-yerawada-pune-1007295796-ad,1 RK Residential Apartment for Rent in Yerawada,400 Sq Feet,,2020-10-30,No Car Parking 2nd (of 2 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility 24*7 Power Backup,"0,0","12,000"
114,"8,500","Hadapsar,",,Building:  Amat preet  Broker:  Malhar Properties ,https://property.sulekha.com/apartments-flats-for-rent/675-sqft-1-bhk-flat-for-rent-at-amat-preet-in-hadapsar-pune-1007282145-ad,1 BHK Flat for Rent at Amat preet in Hadapsar,675 Sq Feet,,2020-07-10,1 Car Parking 2nd (of 3 Floors) UnFurnished Family/Bachelor,,Corporation water Drainage Facility Security +3 Amenities,"18.5055951,73.9256948","25,000"
115,"13,000","Wakad,",,Building:  Vardhaman Dreams  Broker:  Magic Homes ,https://property.sulekha.com/apartments-flats-for-rent/621-sqft-1-bhk-flat-for-rent-at-vardhaman-dreams-in-dange-chowk-pimpri-chinchwad-2796307210-ad,1 BHK Residential Apartment for Rent at Vardhaman Dreams in Dange Chowk,621 Sq Feet,,2021-02-26,1 Car Parking 4th (of 6 Floors) UnFurnished Family/Bachelor Veg/Non Veg,,Corporation water 24*7 Power Backup Lifts +11 Amenities,"0,0","30,000"
